urn|textgroup|groupname_eng|has_mads|mads_possible|notes|urn_status|created_by|edited_by
urn:cite:perseus:cattg.1439.1|urn:cts:latinLit:stoa0056b|Bernard, of Cluny, 12th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1440.1|urn:cts:latinLit:stoa0057a|Bodin, Jean, 1530-1596|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1441.1|urn:cts:latinLit:stoa0058|Boethius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1442.1|urn:cts:latinLit:stoa0059|Bonaventure, Saint, Cardinal ca. 1217-1274|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1443.1|urn:cts:latinLit:stoa0060a|Bonosus Poeta bzw. 5./6. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1444.1|urn:cts:latinLit:stoa0063a|Adam, von Bremen, 11th cent|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1445.1|urn:cts:latinLit:stoa0063b|Bruttius Person der Antike (spätere Kaiserzeit)|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1446.1|urn:cts:latinLit:stoa0068|Caelestinus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1447.1|urn:cts:latinLit:stoa0070a|Caesarius, of Heisterbach, ca. 1180-ca. 1240|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1448.1|urn:cts:latinLit:stoa0071a|Calbulus Poeta 5. bzw. 5./6. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1449.1|urn:cts:latinLit:stoa0071c|Calpurnius Bibulus, Lucius gest. ca. 32 v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1450.1|urn:cts:latinLit:stoa0076b|Cornelius Capitolinus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1451.1|urn:cts:latinLit:stoa0076c|Cassian, John ca. 360-ca. 435|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1452.1|urn:cts:latinLit:stoa0077|Cassiodorous Senator ca. 487- ca. 580|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1453.1|urn:cts:latinLit:stoa0077a|Cassius Felix fl. 447|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1454.1|urn:cts:latinLit:stoa0077b|Castiglione, Baldassarre, conte, 1478-1529|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1455.1|urn:cts:latinLit:stoa0080|Cato, Dionysius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1456.1|urn:cts:latinLit:stoa0080a|Cato Africanus 5. Jh. n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1457.1|urn:cts:latinLit:stoa0081a|Catullus Poeta 1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1458.1|urn:cts:latinLit:stoa0084|Censorinus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1459.1|urn:cts:latinLit:stoa0085c|Charlemagne Emperor 742-814|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1460.1|urn:cts:latinLit:stoa0087|Cicero, Marcus Tullius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1461.1|urn:cts:latinLit:stoa0089|Claudianus, Claudius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1462.1|urn:cts:latinLit:stoa0090|Claudius Emperor of Rome 10 B.C.-54 A.D|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1463.1|urn:cts:latinLit:stoa0090a|Claudius|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1464.1|urn:cts:latinLit:stoa0093a|Clodius (Paulus) |false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1465.1|urn:cts:latinLit:stoa0093b|Clodius Thrasea Paetus, Publius gest. 66 n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1466.1|urn:cts:latinLit:stoa0093c|Cluvius Rufus 1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1467.1|urn:cts:latinLit:stoa0096|Commodianus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1468.1|urn:cts:latinLit:stoa0098|Constantine Emperor of Rome d. 337|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1469.1|urn:cts:latinLit:stoa0098a|Corbulo, Gnaeus Domitius, d. 67|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1470.1|urn:cts:latinLit:stoa0098b|Aelius Iunius Cordus 3. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1471.1|urn:cts:latinLit:stoa0099b|Cornelius Bocchus, Lucius 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1472.1|urn:cts:latinLit:stoa0101a|Coronatus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1473.1|urn:cts:latinLit:stoa0103a|Aurunculeius Cotta, Lucius gest. 53 v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1474.1|urn:cts:latinLit:stoa0104b|Gellius Fuscus ca. 3. Jh|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1475.1|urn:cts:latinLit:stoa0106|Dante Alighieri, 1265-1321|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1476.1|urn:cts:latinLit:stoa0107|Dares Phrygius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1477.1|urn:cts:latinLit:stoa0107a|Decimator, Henrich 1544-1615|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1478.1|urn:cts:latinLit:stoa0107b|Deculo|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1479.1|urn:cts:latinLit:stoa0108a|Dictys Cretensis|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1480.1|urn:cts:latinLit:stoa0110|Donatus, Aelius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1481.1|urn:cts:latinLit:stoa0110a|Donatus, Tiberius Claudius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1482.1|urn:cts:latinLit:stoa0110b|Dracontius, Blossius Aemilius 5th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1483.1|urn:cts:latinLit:stoa0110c|Drusus, C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1484.1|urn:cts:latinLit:stoa0111|Egeria 4th/5th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1485.1|urn:cts:latinLit:stoa0112|Einhard, ca. 770-840|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1486.1|urn:cts:latinLit:stoa0113|Ekkehard I, Dean of St. Gall, d. 973|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1487.1|urn:cts:latinLit:stoa0113a|Ekkehard IV, ca. 980-ca. 1060|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1488.1|urn:cts:latinLit:stoa0113b|Eccardus, de Uraugia, ca. 1050-ca. 1125|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1489.1|urn:cts:latinLit:stoa0113c|Emporius Orator|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1490.1|urn:cts:latinLit:stoa0113d|Eucolpius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1491.1|urn:cts:latinLit:stoa0114a|Ennodius, Magnus Felix, Saint, 474-521|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1492.1|urn:cts:latinLit:stoa0114b|Ephraem Syrus, Saint 303-373|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1493.1|urn:cts:latinLit:stoa0115|Erasmus, Desiderius, d. 1536|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1494.1|urn:cts:latinLit:stoa0116a|Erigena, Johannes Scotus, ca. 810-ca. 877|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1495.1|urn:cts:latinLit:stoa0116b|Ermoldus, Nigellus 9th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1496.1|urn:cts:latinLit:stoa0119|Eugippius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1497.1|urn:cts:latinLit:stoa0119a||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1498.1|urn:cts:latinLit:stoa0120a|Eumenius Panegyricus fl. um 300|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1499.1|urn:cts:latinLit:stoa0121|Eutropius 4th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1500.1|urn:cts:latinLit:stoa0121b|Fabius Rusticus 1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1501.1|urn:cts:latinLit:stoa0121c|Fabricius, Georg 1516-1571|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1502.1|urn:cts:latinLit:stoa0121f|Felix, Flavius 5. bzw. 5./6. Jh. n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1503.1|urn:cts:latinLit:stoa0123a|Firmicus Maternus, Julius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1504.1|urn:cts:latinLit:stoa0123b|Flaminio, Marco Antonio, 1498-1550|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1505.1|urn:cts:latinLit:stoa0123d|Florentinus, Poeta, 5. bzw. 5./6. Jh. n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1506.1|urn:cts:latinLit:stoa0125a|Fortunatianus Chirius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1507.1|urn:cts:latinLit:stoa0126|Fortunatus, Venantius Honorius Clementianus, ca. 540-ca. 600|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1508.1|urn:cts:latinLit:stoa0126a|Foucher de Chartres 1058?-ca. 1127|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1509.1|urn:cts:latinLit:stoa0126b|Fredegarius Scholasticus 7./8. Jh.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1510.1|urn:cts:latinLit:stoa0128|Fulgentius, Fabius Planciades|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1511.1|urn:cts:latinLit:stoa0128b||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1512.1|urn:cts:latinLit:stoa0129a|Galba, Servius Sulpicius Emperor of Rome 3 B.C. - 69 A.D|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1513.1|urn:cts:latinLit:stoa0131a|Gallienus, Publius Licinius Egnatius Emperor of Rome 233?-268|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1514.1|urn:cts:latinLit:stoa0132|Gargilius Martialis, Quintus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1515.1|urn:cts:latinLit:stoa0134a|Gennadius of Marseilles 5th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1516.1|urn:cts:latinLit:stoa0135b|Geoffrey of Monmouth, Bishop of St. Asaph 1100?-1154|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1517.1|urn:cts:latinLit:stoa0136a|Gnaphaeus, Gulielmus, 1493-1568|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1518.1|urn:cts:latinLit:stoa0136b|M. Antonius Gnipho |false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1519.1|urn:cts:latinLit:stoa0140|Gregory I, Pope ca. 540-604|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1520.1|urn:cts:latinLit:stoa0143|Gregory, Saint, Bishop of Tours, 538-594|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1521.1|urn:cts:latinLit:stoa0143a|Grillius grammarian 5th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1522.1|urn:cts:latinLit:stoa0146a|Haslob, Michael 1540-1589|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1523.1|urn:cts:latinLit:stoa0146c|Heinsius, Daniel 1580-1665|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1524.1|urn:cts:latinLit:stoa0147|Heloise 1101-1164|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1525.1|urn:cts:latinLit:stoa0152a|Hosidius Geta|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1526.1|urn:cts:latinLit:stoa0152b|Hrotsvitha ca. 935-ca. 975|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1527.1|urn:cts:latinLit:stoa0159|Isidore of Seville, Saint d. 636|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1528.1|urn:cts:latinLit:stoa0159a|Iunius Arulenus Rusticus, Quintus gest. 93 n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1529.1|urn:cts:latinLit:stoa0160|Jacobus, de Voragine, ca. 1229-1298|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1530.1|urn:cts:latinLit:stoa0160a|Jacopone, da Todi, 1230-1306|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1531.1|urn:cts:latinLit:stoa0160b|Jacques, de Vitry, ca. 1170-1240|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1532.1|urn:cts:latinLit:stoa0161|Janus, Secundus 1511-1536|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1533.1|urn:cts:latinLit:stoa0162|Jerome Saint d. 419 or 20|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1534.1|urn:cts:latinLit:stoa0162a|Johannes, de Hauvilla, 12th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1535.1|urn:cts:latinLit:stoa0162b|Joannes, Monachus, active 10th century|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1536.1|urn:cts:latinLit:stoa0163|Jordanes 6th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1537.1|urn:cts:latinLit:stoa0166a|Iulius Marathus 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1538.1|urn:cts:latinLit:stoa0166b|Julius Victor, C 4th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1539.1|urn:cts:latinLit:stoa0167|Justinus, Marcus Junianus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1540.1|urn:cts:latinLit:stoa0168|Justinian I Emperor of the East 483?-565|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1541.1|urn:cts:latinLit:stoa0169a|Juvencus, Caius Vettius Aquilinus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1542.1|urn:cts:latinLit:stoa0171|Lactantius, ca. 240-ca. 320|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1543.1|urn:cts:latinLit:stoa0174a|Scribonius, Libo 1. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1544.1|urn:cts:latinLit:stoa0174b|Licentius, of Tagaste|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1545.1|urn:cts:latinLit:stoa0175a|Lindinus Poeta 5. bzw. 5/6 Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1546.1|urn:cts:latinLit:stoa0177|Lipsius, Justus, 1547-1606|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1547.1|urn:cts:latinLit:stoa0177a|Liudprand, Bishop of Cremona d. ca. 972|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1548.1|urn:cts:latinLit:stoa0179a||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1549.1|urn:cts:latinLit:stoa0180|Lucan, 39-65|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1550.1|urn:cts:latinLit:stoa0182a|Luxorius, 6th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1551.1|urn:cts:latinLit:stoa0183||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1552.1|urn:cts:latinLit:stoa0186|Macrobius, Ambrosius Aurelius Theodosius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1553.1|urn:cts:latinLit:stoa0187b|Mamertinus Claudius, 4th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1554.1|urn:cts:latinLit:stoa0187c|Maeonius Astyanax|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1555.1|urn:cts:latinLit:stoa0188a|Map, Walter, fl. 1200|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1556.1|urn:cts:latinLit:stoa0190a|Marcellus, Empiricus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1557.1|urn:cts:latinLit:stoa0192|Martial|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1558.1|urn:cts:latinLit:stoa0192a|Martianus Capella|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1559.1|urn:cts:latinLit:stoa0194|Marullo Tarcaniota, Michele d. 1500|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1560.1|urn:cts:latinLit:stoa0195a|Mavortius fl. um 527|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1561.1|urn:cts:latinLit:stoa0196|Maximianus 6th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1562.1|urn:cts:latinLit:stoa0196a|Maximus, Marius, ca. 165-ca. 230|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1563.1|urn:cts:latinLit:stoa0201a|Melissus, Paulus, 1539-1602|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1564.1|urn:cts:latinLit:stoa0202|Milton, John 1608-1674|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1565.1|urn:cts:latinLit:stoa0203|Minucius Felix, Marcus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1566.1|urn:cts:latinLit:stoa0203a|Modestinus |true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1567.1|urn:cts:latinLit:stoa0203b|Modestus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1568.1|urn:cts:latinLit:stoa0204|More, Thomas, Sir, Saint 1478-1535|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1569.1|urn:cts:latinLit:stoa0204a|Munatius Rufus d1. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1570.1|urn:cts:latinLit:stoa0205|Muret, Marc-Antoine, 1526-1585|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1571.1|urn:cts:latinLit:stoa0208a|Nazarius Rhetor um 321 n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1572.1|urn:cts:latinLit:stoa0209|Nemesianus, Marcus Aurelius Olympius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1573.1|urn:cts:latinLit:stoa0210|Nepos, Cornelius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1574.1|urn:cts:latinLit:stoa0210a|Nepotianus, Januarius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1575.1|urn:cts:latinLit:stoa0213a|Nonius Marcellus 4th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1576.1|urn:cts:latinLit:stoa0213e|Notker, Balbulus, ca. 840-912|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1577.1|urn:cts:latinLit:stoa0214|Obsequens, Julius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1578.1|urn:cts:latinLit:stoa0214a|Octavianus early 6th cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1579.1|urn:cts:latinLit:stoa0214b|Odo, of Cheriton, d. 1247|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.1580.1|urn:cts:latinLit:stoa0214c|Odo Saint, Abbot of Cluny ca. 879-942|true|true||published|feed_aggregator|feed_aggregator
