URL/URI	LC #	LC NAME/TITLE or DNB AUTHOR NAME	OLD AUTHOR NAME	LS AUTHOR NAME	PHI AUTHOR NAME	OLD AUTHOR NAME ABBREVIATION	LS AUTHOR NAME ABBREVIATION	A&G AUTHOR NAME ABBREVIATION	WORK TITLE	OLD ABBREVIATED TITLE	LS ABBREVIATED TITLE	A&G ABBREVIATED TITLE	OLD STANDARD EDITION	WE OWN?	TLL Standard Edition	WE OWN?	LS STANDARD EDITION	WE OWN?	PHI#	STOA#	PERSEUS HAS THIS WORK	Other identifier	NOTE	URL
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Matthaeum (Commentaria in Evangelium S. Matthaei)	none	Hier.  in Evang. Matt. / Hier. in Matt. / Hier. ad Matth. / Hier. Matth.	none	none	n.a.	Migne 26	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa029	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Michaeam.	none	Hier. In Mich. / Hier. Mich.	none	none	n.a.	Migne 25	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa030	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Naum.	none	Hier. In Nah. / Hier. Nah. / Hier. In Naum.	none	none	n.a.	Migne 25	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa031	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Osee	none	Hier. in Osee	none	none	n.a.	Migne 25	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa032	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Pauli Epistolas	none	Hier. Com. Ep.	none	none	n.a.	Migne 29	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa033	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Sophoniam.	none	Hier. Soph. / Hier. In Soph.	none	none	n.a.	Migne 25	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa034	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in XII Prophetas Minoras	none	Hier. Com. in XII. Proph	none	none	n.a.	Migne 28	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa035	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Commentaria in Zachariam.	none	Hier. Zach. / Hier. in Zach.	none	none	n.a.	Migne 25	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa036	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Contra Joannem Hiersolymitanum	none	Hier. adv. Joann. / Hier. adv. Johan.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa037	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Contra Vigilantium Liber	none	Hier. adv. Vigil. / Hier. In Vigil.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa038	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De Benedictionibus Jacob patriarchae.	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa039	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De decem Tentationibus populi Israel in deserto	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa040	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De formis Hebraicarum litterarum.	none	none	none	none	n.a.	MIgne 30	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa041	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De Nominibus Hebraicis	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa042	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De Situ et Nominibus Locorum Hebraicorum	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa043	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	De Vitis apostolorum	none	none	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa044	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Dialogi Contra Pelagianos (Dialogus adversus Pelagianos.)	none	Hier. Cont. Pelag. / Hier. adv. Pelag.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa045	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Didymi de Spiritu Sancto (Interpretatio libri Didymi de Spiritu sancto.)	none	Hier. in Did. de Spir. / Hier in Didym.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa046	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Expositio interlinearis in librum Job.	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa047	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Homilia in Monachos	none	none	none	none	n.a.	Migne 30	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa048	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Homiliae in Cantica Canticorum	none	Hier. Cant. Cantic.	none	none	n.a.	MIgne 28	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa049	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Homiliae novem in Visiones Iesaiae	none	none	none	none	n.a.	Migne 24	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa050	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Homiliae Origenis XXVIII	none	Hier. Orig.	none	none	n.a.	MIgne 25, Migne 26	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa051	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	in Psalmos Tractatus	none	Hier. in Psa.	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa052	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Liber Comitis.	none	none	none	none	n.a.	Migne 30	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa053	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Liber de perpetua Virginitate B. Mariae.	none	none	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa054	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Liber Nominum Graecorum ex Actis.	none	none	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa055	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Martyrologium.	none	none	none	none	n.a.	MIgne 30	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa056	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Quaestiones Hebraicae in libros Regum et Paralipomenon.	none	Hier. Quaest. In Paral.  / Hier. Quaest. Hebr.  In Paral. / Hier. Quaest. Hebr. Ad. Reg. / Hier. Quaest. Herb. In Reg.	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa057	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Quaestionum Hebraicarum in Genesim  (Hebraicarum Quaestionum in Genesim)	none	Hier. Quaest. Hebr. In Gen. / Hier. Quaest. Hebr. In Gen. / Hebr. Quaest. in Genes.	none	none	n.a.	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa058	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Regula monachorum.	none	none	none	none	n.a.	Migne 30 	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa059	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Regula S. Pachomii	none	Hier. Reg. S. Pachom.  / Hier. ap. Reg. S. Pachom. / Reg. S. Pachom.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa060	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Vita Beatae Fabiolae	none	Hier. Vit. Beat.	none	none	n.a	?	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa061	no			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Vita Malchi Monachi Captivi	none	Hier. Vit. Malchi	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa062	yes			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Vita S. Hilaronis Eremitae	none	Hier. Vit. Hil. / Hier. Vit. Hilar.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa063	yes-after book is scanned			
http://errol.oclc.org/laf/n79-124709.html	n79-124709	Jerome, Saint, d. 419 or 20	none	Hieronymus	none	none	Hier.	none	Vita S. Paul Primi Eremitae	none	Hier. Vit. Pauli / Hier. Vit. Paulae.	none	none	n.a.	Migne 23	no	Vallarsi (1734-1742), Migne (Patrologia Latina-reprint of Vallarsi)	no-need to obtain	none	stoa0162-stoa064	yes			
http://errol.oclc.org/laf/n84-134395.html	n84-134935	Hirtius, Aulus.	A. Hirtius	Aulus Hirtius  	A. Hirtius	HIRT.	Hirt.  	none	Epistulae	HlRT. Att. 15. 6. 3 	none	none	Purser OCT 1903	yes			none	n.a.	530.2 	none	uncertain			
http://errol.oclc.org/laf/n84-134395.html	n84-134935	Hirtius, Aulus.	A. Hirtius	Aulus Hirtius (Auctor de Bello Gallico Libri VIII)	A. Hirtius	HIRT.	Hirt. (Auct. B. G. 8)	none	De Bello Gallico Liber VIII	HIRT. Gal. 8. 55. 2	B. G. 8  / Hirt. B. G. 8	none	du Pontet OCT 1900 	yes			Dint., Oud.	no-need to obtain	530.1	stoa0150-stoa002	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Ars Poetica	HOR. Ars 476 	Hor. A. P.	Hor. A. P.	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.; Dillenb.; Jahn; K. and H.; Lamb.; Orell.	no-need to obtain	893.6	stoa0152-stoa001	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Carmina  / Odae	HOR. Carm. 4. 15. 32	Hor. C. / Hor. Od.	Hor. Od.	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.; Dillenb.; Jahn; K. and H.; Lamb.; Mull.; Orell.; Ritt., Stallb.	no-need to obtain	893.1	stoa0152-stoa003	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Epistulae  / Epistles	HOR. Ep. 2. 2. 216	Hor. Ep.	Hor. Ep.	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.;  Dillenb.; Doed.; Jahn; K. and H.; Lamb; Orell.; Ritt.; Schmid.	no-need to obtain	893.5	stoa0152-stoa004	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Epodi 	HOR. Epod. 17. 81	Hor. Epod.	Hor. Epod.	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.; Dillenb.; Jahn; K. and H.; Lamb.; Orell.; Ritt.	no-need to obtain	893.3	stoa0152-stoa005	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Sermones  / Saturae	HOR. S. 2. 8. 95	Hor. S. / Hor. Sat.	Hor. S.	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.; Dillenb.; Doed; Fritzsche; Heind.; Jahn, K. and H.; Lamb.; Orell.; Ritt.	no-need to obtain	893.4	stoa0152-stoa006	yes			
http://errol.oclc.org/laf/n79-81354.html	n79-81354	Horace	Q. Horatius Flaccus 	Q. Horatius Flaccus 	Q. Horatius Flaccus 	HOR.	Hor.	Hor.	Carmen Saeculare 	HOR. Saec. 76	Hor. C. S.	Hor. C. S. 	Garrod OCT 1912	yes (we have a reprint)	Hertz 1892	yes-HathiTrust	Bentl.; Cruq.; Dillenb.; Jahn; K. and H.; Lamb.; Orell.	no-need to obtain	893.2	stoa0152-stoa002	yes			
http://errol.oclc.org/laf/nr95-16310.html	nr95-16310	Hortensius Hortalus, Q. (Quintus)	Q. Hortensius Hortalus	none	Q. Hortensius Hortalus	HORT.	none	none	Orationes	HORT. Orat. 46	none	none	Malcovati Turin 1930 (Oratorum Romanorum Fragmenta)	no-not in public domain	Meyer 1842	yes	none	n.a.	532.2	none	no			
http://errol.oclc.org/laf/nr95-21121.html	nr95-21121	Hostius	Hostius	none	Hostius	HOST.	none	none	Bellum Histricum	HOST. poet. 5	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	79.1	none	yes			
http://id.loc.gov/authorities/names/n91062100	n91-062100	Idatius, Bishop of Chaves, 5th Cent. (Hydatius)	none	none	none	none	none	none	Chronicon	none	none	none	none	n.a.	Mommsen (Mon. Germ. Ant. Xi)	yes-HathiTrust	none	n.a.	none	stoa0154a-stoa001				
http://errol.oclc.org/laf/n84-175578.html	n84-175578	Hyginus, C. Julius.	C. lulius Hyginus	none	C. lulius Hyginus	HYG.	Hyg.	none	Grammatica	HYG. gram. 23	none	none	Funaioli T 1907 (Grammaticae Romanae Fragmenta)	yes-Google has scanned			none	n.a.	533.1	none	yes			
http://errol.oclc.org/laf/n84-175578.html	n84-175578	Hyginus, C. Julius.	C. lulius Hyginus	none	C. lulius Hyginus	HYG.	Hyg.	none	Historiae	HYG. hist. I7	none	none	Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)	yes	same as OLD	yes	none	n.a.	533.2	none	yes			
http://errol.oclc.org/laf/n84-175578.html	n84-175578	Hyginus, C. Julius.	Hyginus  	C. Julius Hyginus	Hyginus	HYG.	Hyg.	none	Fabulae (Genealogiae) / Fabellae	HYG. Fab. 277. 5	Hyg. F. / Hyg. Fab.	none	Rose Leyden 1934	no-not in public domain	Schmidt 1872	yes	Mythographi Latini (1742)-- Munck. 1681; Schmidt, Schefer	no-need to obtain	1263.1	stoa0155-stoa002	yes			
http://errol.oclc.org/laf/n84-175578.html	n84-175578	Hyginus, C. Julius.	Hyginus  	C. Julius Hyginus	Hyginus Astronomus	HYG.	Hyg.	none	Astronomica / De astronomia	HYG. Astr. 4. 19	Hyg. Astr.	none	Bunte Leipzig 1875	yes	Bunte Leipzig 1875	yes-Google has scanned	Mythographi Latini (1742)-- Munck. 1681; Bunte	no-need to obtain	899.1	stoa0155-stoa001	no		LSJ attributes these works of Hyginus to C. Julius Hyginus --Brill also offers the same conclusions	
http://errol.oclc.org/laf/n87-820216.html	n87-820216	Pseudo-Hyginus	Hyginus	Hyginus Gromaticus	Hyginus Gromaticus	HYG.	Hyg. (Gromat.)	none	(Error, in book this is a work by Siculus Flaccus)	HYG. agrim. p. 98	Hyg. Agrim. / Hyg. Agrimens.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain			none	n.a.	n.a.	stoa0155a-stoa001	no		LSJ attributes these works of Hyginus to C. Julius Hyginus --Brill also offers the same conclusions	
http://errol.oclc.org/laf/n87-820217.html	n87-820217	Hyginus, Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	HYG. GR.	Hyg. (Gromat.)	none	De Limitibus	HYG. GR. agrim. p. 171	Hyg. Lim.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain	Lachmann 1848	yes	Lachmann, etc. Berlin 1848 (Die Schriften der römischen Feldmesser, Vol 1-2), Goes, Rei agrariae auctores legesque variae, 1674	no-need to obtain	1266.1	stoa0156-stoa004	yes		This work starts on pg. 71	
http://errol.oclc.org/laf/n87-820217.html	n87-820217	Hyginus, Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	HYG. GR.	Hyg. (Gromat.)	none	De Condicionibus Agrorum	HYG. GR. agrim. p. 171	Hyg. Condit.  Agror.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain	Lachmann 1848	yes	Lachmann, etc. Berlin 1848 (Die Schriften der römischen Feldmesser, Vol 1-2), Goes, Rei agrariae auctores legesque variae, 1674	no-need to obtain	1266.2	stoa0156-stoa002	yes			
http://errol.oclc.org/laf/n87-820217.html	n87-820217	Hyginus, Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	HYG. GR.	Hyg. (Gromat.)	none	De Generibus Controversiarum	HYG. GR. agrim. p. 171	Hyg. Gen. Cont. / Hyg. Cont.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain	Lachmann 1848	yes	Lachmann, etc. Berlin 1848 (Die Schriften der römischen Feldmesser, Vol 1-2), Goes, Rei agrariae auctores legesque variae, 1674	no-need to obtain	1266.3	stoa0156-stoa003	yes			
http://errol.oclc.org/laf/n87-820217.html	n87-820217	Hyginus, Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	HYG. GR.	Hyg. (Gromat.)	none	Constitutio Limitum [sp.] / De Limitibus Constituendis 	HYG. GR. agrim. p. 171	Hyg. Lim. / Hyg. De Lim.  / Hyg. Limit. Constit. / Hyg. de Limit.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain	Lachmann 1848	yes	Lachmann, etc. Berlin 1848 (Die Schriften der römischen Feldmesser, Vol 1-2), Goes, Rei agrariae auctores legesque variae, 1674	no-need to obtain	1266.4	stoa0156-stoa001	yes		Hyg. Limit. Constit. p. 153 Goes. (another edition accidentally discovered_	
http://errol.oclc.org/laf/n87-820217.html	n87-820217	Pseudo-Hyginus	Hyginus Gromaticus	Hyginus Gromaticus	Hyginus Gromaticus	HYG. GR.	Hyg. (Gromat.)	none	De Munition. Castrorum [sp.]	HYG. GR. agrim. p. 171	Hyg. Mun. Castr. / Hyg. de Mun. Castr.	none	Thulin T 1913 (Corpus Agrimensorum)	no-need to obtain	Gemoll 1879	yes	Lachmann, etc. Berlin 1848 (Die Schriften der römischen Feldmesser, Vol 1-2) , Lange	no-need to obtain	1266.5	stoa0156-stoa005	yes			
http://errol.oclc.org/laf/n82-250803.html	n82-250803	Ilias Latina	none	none	Homerus Latinus	Ilias	none	none	Baebi Italici Ilias / Ilias Latina	Ilias 1070	none	none	Poetae Latini Minores Vollmer T 1913	no-we have earlier edition	Baehrens, Poet. Min III	yes	none	n.a.	890.1	stoa0327	yes			
http://www.viaf.org/29596770	none	Innocentius, VIII, Pope, 1432-1492	none	none(not in list)	none	none	Innoc. / Innocent.	none	De Litteris et Notis Juris / De Casis Litter	none	Innocent. Cas. Lit. / Innoc. de Cas. List. / Innoc. Cas. Lit. / Innoc. De Cas. / Innocent. de Cas.	none	none	n.a.			Goes, Rei agrariae auctores legesque variae, 1674	no-need to obtain	none	stoa0158a-stoa001	no			
http://errol.oclc.org/laf/nr95-30635.html	nr95-30635	Licinius Imbrex	Licinius Imbrex	none	Licinius Imbrex	IMBR.	none	none	Palliatae / Neaera	IMBR. com. 2	none	none	Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)	yes	same as OLD	yes	none	n.a.	91.1	stoa0175-stoa001	yes			
