urn|work|title_eng|notes|urn_status|created_by|edited_by
urn:cite:perseus:catwk.3052.1|urn:cts:latinLit:phi1224.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3053.1|urn:cts:latinLit:phi1235.phi002|Periocha Heauton Timorumenos||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3054.1|urn:cts:latinLit:phi1235.phi006|Periocha Adelphoe||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3055.1|urn:cts:latinLit:phi1235.phi005|Periocha Hecyra||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3056.1|urn:cts:latinLit:phi1235.phi004|Periocha Phormio||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3057.1|urn:cts:latinLit:phi1235.phi007|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3058.1|urn:cts:latinLit:phi1235.phi003|Periocha Eunuchus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3059.1|urn:cts:latinLit:phi1235.phi001|Periocha Andria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3060.1|urn:cts:latinLit:phi1236.phi001|De verborum significatione||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3061.1|urn:cts:latinLit:phi1242.phi001|Epitome Rerum Romanorum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3062.1|urn:cts:latinLit:phi1242.phi003|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3063.1|urn:cts:latinLit:phi1242.phi002|Virgilius Orator an Poeta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3064.1|urn:cts:latinLit:phi1245.phi006|De Arte Mensoria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3065.1|urn:cts:latinLit:phi1245.phi005|De Limitibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3066.1|urn:cts:latinLit:phi1245.phi003|De agrorum qualitate||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3067.1|urn:cts:latinLit:phi1245.phi002|De Aquis Urbis Romae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3068.1|urn:cts:latinLit:phi1245.phi004|De controversiis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3069.1|urn:cts:latinLit:phi1245.phi001|Strategematon||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3070.1|urn:cts:latinLit:phi1248.phi009|Laudes Fumi et Pulveris||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3071.1|urn:cts:latinLit:phi1248.phi016|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3072.1|urn:cts:latinLit:phi1248.phi001|Epistularum Ad M. Caesarem et Invicem ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3073.1|urn:cts:latinLit:phi1248.phi005|De Orationibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3074.1|urn:cts:latinLit:phi1248.phi008|Principia Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3075.1|urn:cts:latinLit:phi1248.phi017|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3076.1|urn:cts:latinLit:phi1248.phi011|de Bello Parthico ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3077.1|urn:cts:latinLit:phi1248.phi010|Laudes Neglegentiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3078.1|urn:cts:latinLit:phi1248.phi013|ad Aurelium / de Nepote Amisso / Epistulae ad M. Aurelium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3079.1|urn:cts:latinLit:phi1248.phi012|De Feriis Alsiensibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3080.1|urn:cts:latinLit:phi1248.phi004|De Eloquentia||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3081.1|urn:cts:latinLit:phi1248.phi014|Arion ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3082.1|urn:cts:latinLit:phi1248.phi015|Additamentum Epist. Aceph.||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3083.1|urn:cts:latinLit:phi1248.phi002|Ad M. Antoninum Imperatorem.||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3084.1|urn:cts:latinLit:phi1248.phi007|Epistulae ad Amicos /  Ad Amicos Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3085.1|urn:cts:latinLit:phi1248.phi003|Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3086.1|urn:cts:latinLit:phi1248.phi006|ad Antoninum Pium ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3087.1|urn:cts:latinLit:phi1251.phi001|Institutiones||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3088.1|urn:cts:latinLit:phi1254.phi001|Noctes Atticae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3089.1|urn:cts:latinLit:phi1257.phi001|Annales||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3090.1|urn:cts:latinLit:phi1260.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3091.1|urn:cts:latinLit:phi1260.phi002|De Vita Sua||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3092.1|urn:cts:latinLit:phi1263.phi001|Fabulae (Genealogiae) / Fabellae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3093.1|urn:cts:latinLit:phi1266.phi001|De Limitibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3094.1|urn:cts:latinLit:phi1266.phi003|De Generibus Controversiarum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3095.1|urn:cts:latinLit:phi1266.phi002|De Condicionibus Agrorum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3096.1|urn:cts:latinLit:phi1266.phi005|De munitionibus castrorum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3097.1|urn:cts:latinLit:phi1266.phi004|De Limitibus Constituendis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3098.1|urn:cts:latinLit:phi1276.phi001|Satires||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3099.1|urn:cts:latinLit:phi1282.phi001|Mimus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3100.1|urn:cts:latinLit:phi1291.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3101.1|urn:cts:latinLit:phi1294.phi002|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3102.1|urn:cts:latinLit:phi1294.phi001|Liber de Spectaculis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3103.1|urn:cts:latinLit:phi1297.phi001|Mimus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3104.1|urn:cts:latinLit:phi1318.phi002|Panegyricus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3105.1|urn:cts:latinLit:phi1318.phi001|Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3106.1|urn:cts:latinLit:phi1318.phi003|Fragmenta (Versus)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3107.1|urn:cts:latinLit:phi1336.phi001|Tragoediae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3108.1|urn:cts:latinLit:phi1339.phi001|Carmen Aurem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3109.1|urn:cts:latinLit:phi1342.phi001|De Condicionibus Agrorum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3110.1|urn:cts:latinLit:phi1345.phi001|Punica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3111.1|urn:cts:latinLit:phi1348.phi003|De Historicis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3112.1|urn:cts:latinLit:phi1348.abo018|Otho||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3113.1|urn:cts:latinLit:phi1348.phi004|De Grammaticis et Rhetoribus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3114.1|urn:cts:latinLit:phi1348.abo019|Vitellius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3115.1|urn:cts:latinLit:phi1348.abo021|Divus Titus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3116.1|urn:cts:latinLit:phi1348.phi001|Vitae Caesarum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3117.1|urn:cts:latinLit:phi1348.abo015|Divus Claudius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3118.1|urn:cts:latinLit:phi1348.abo016|Nero||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3119.1|urn:cts:latinLit:phi1348.abo014|Caligula||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3120.1|urn:cts:latinLit:phi1348.abo011|Divus Julius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3121.1|urn:cts:latinLit:phi1348.phi002|De Poetis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3122.1|urn:cts:latinLit:phi1348.abo022|Domitianus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3123.1|urn:cts:latinLit:phi1348.abo013|Tiberius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3124.1|urn:cts:latinLit:phi1348.abo017|Galba||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3125.1|urn:cts:latinLit:phi1348.abo020|Divus Vespasianus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3126.1|urn:cts:latinLit:phi1348.abo012|Divus Augustus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3127.1|urn:cts:latinLit:phi1351.phi004|Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3128.1|urn:cts:latinLit:phi1351.phi005|Annales||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3129.1|urn:cts:latinLit:phi1351.phi002|Germania||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3130.1|urn:cts:latinLit:phi1351.phi003|Dialogus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3131.1|urn:cts:latinLit:phi1351.phi001|Agricola||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3132.1|urn:cts:latinLit:phi1357.phi002|Dacica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3133.1|urn:cts:latinLit:phi1512.phi005|Commentum in Horati Sermones||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3134.1|urn:cts:latinLit:phi1512.phi004|Commentum in Horati Epodos||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3135.1|urn:cts:latinLit:phi1512.phi001|Commentum in Horati Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3136.1|urn:cts:latinLit:phi1512.phi006|Commentum in Horati Epistulas||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3137.1|urn:cts:latinLit:phi1512.phi007|Vita Horati||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3138.1|urn:cts:latinLit:phi1512.phi003|Comment. in Hor. Carm. Saec.||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3139.1|urn:cts:latinLit:phi1512.phi002|Comment. in Hor. Artem Poet.||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3140.1|urn:cts:latinLit:phi1515.phi001|Liber Medicinalis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3141.1|urn:cts:latinLit:phi1518.phi001|De Litteris de Syllabis de Metris||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3142.1|urn:cts:latinLit:phi1604.phi001|Historiae   ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3143.1|urn:cts:latinLit:phi1672.phi002|Res gestae Alexandri Macedonis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3144.1|urn:cts:latinLit:phi1908.phi001|Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3145.1|urn:cts:latinLit:phi2000.phi001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3146.1|urn:cts:latinLit:phi2002.phi001|Rerum Romanarum Liber I||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3147.1|urn:cts:latinLit:phi2002.phi002|De Metris||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3148.1|urn:cts:latinLit:phi2003.phi001|De Re Coquinaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3149.1|urn:cts:latinLit:phi2028.phi001|Ex Graecis Conversiones||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3150.1|urn:cts:latinLit:phi2097.phi001|Carmen||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3151.1|urn:cts:latinLit:phi2123.phi003|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3152.1|urn:cts:latinLit:phi2123.phi002|Versus Anacylices||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3153.1|urn:cts:latinLit:phi2300.phi001|De Annis Populi Romani||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3154.1|urn:cts:latinLit:phi2301.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3155.1|urn:cts:latinLit:phi2301.phi002|Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3156.1|urn:cts:latinLit:phi2302.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3157.1|urn:cts:latinLit:phi2331.phi015|Opilius Macrinus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3158.1|urn:cts:latinLit:phi2331.phi004|Marcus Antoninus Philosophus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3159.1|urn:cts:latinLit:phi2331.phi017|Antoninus Heliogobalus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3160.1|urn:cts:latinLit:phi2331.phi010|Severus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3161.1|urn:cts:latinLit:phi2331.phi026|Divus Aurelianus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3162.1|urn:cts:latinLit:phi2331.phi019|Maximini Duo||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3163.1|urn:cts:latinLit:phi2331.phi002|Helius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3164.1|urn:cts:latinLit:phi2331.phi027|Tacitus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3165.1|urn:cts:latinLit:phi2331.phi023|Gallieni Duo||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3166.1|urn:cts:latinLit:phi2331.phi012|Clodinus Albinus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3167.1|urn:cts:latinLit:phi2331.phi006|Avidius Casius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3168.1|urn:cts:latinLit:phi2331.phi007|Commodus Antoninus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3169.1|urn:cts:latinLit:phi2331.phi013|Antoninus Caracalla||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3170.1|urn:cts:latinLit:phi2331.phi025|Divus Claudius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3171.1|urn:cts:latinLit:phi2331.phi024|Tyranni Triginta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3172.1|urn:cts:latinLit:phi2331.phi008|Pertinax||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3173.1|urn:cts:latinLit:phi2331.phi020|Goridani Tres||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3174.1|urn:cts:latinLit:phi2331.phi011|Pescennius Niger||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3175.1|urn:cts:latinLit:phi2331.phi030|Carus et Carinus et Numerianus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3176.1|urn:cts:latinLit:phi2331.phi029|Firmus Saturninus, Proculus et Bonosus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3177.1|urn:cts:latinLit:phi2331.phi001|De Vita Hadriani||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3178.1|urn:cts:latinLit:phi2331.phi028|Probus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3179.1|urn:cts:latinLit:phi2331.phi018|Alexander Severus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3180.1|urn:cts:latinLit:phi2331.phi022|Valeriani Duo||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3181.1|urn:cts:latinLit:phi2331.phi005|Verus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3182.1|urn:cts:latinLit:phi2331.phi014|Antoninus Geta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3183.1|urn:cts:latinLit:phi2331.phi003|Antoninus Pius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3184.1|urn:cts:latinLit:phi2331.phi016|Diadumenus Antoninus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3185.1|urn:cts:latinLit:phi2331.phi009|Didius Julianus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3186.1|urn:cts:latinLit:phi2331.phi021|Maximus et Balbinus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3187.1|urn:cts:latinLit:phi2349.phi005|In Vergilii Aeneidos Libros||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3188.1|urn:cts:latinLit:phi2434.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3189.1|urn:cts:latinLit:phi2456.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3190.1|urn:cts:latinLit:phi2806.phi002|Digest of Justinian||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3191.1|urn:cts:latinLit:phi3211.phi001|Argumenta Aeneidis, Decasticha||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3192.1|urn:cts:latinLit:phi3211.phi004|Tetrasticha in Vergilii Aeneida||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3193.1|urn:cts:latinLit:phi3211.phi002|Monosticha in libris Aeneidos||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3194.1|urn:cts:latinLit:phi3211.phi003|Tetrasticha in Vergilii Bucolica et Georgica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3195.1|urn:cts:latinLit:phi9221.phi001|Carmina||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3196.1|urn:cts:latinLit:phi9254.phi001|Grammatica,TIT. gram. 3||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3197.1|urn:cts:latinLit:phi9500.phi017|versus populares in Caesarem et similia||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3198.1|urn:cts:latinLit:phi9500.phi009|Popularis Incantio||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3199.1|urn:cts:latinLit:phi9500.phi012|Epigramma Pacuvi||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3200.1|urn:cts:latinLit:phi9500.phi010|Incerti Ad Filium Praecepta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3201.1|urn:cts:latinLit:phi9500.phi020|Incerti de Crassitio Epigramma||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3202.1|urn:cts:latinLit:phi9500.phi042|Incerti Carmen Nelei||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3203.1|urn:cts:latinLit:phi9500.phi002|Versus Sacrorum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3204.1|urn:cts:latinLit:phi9500.phi025|Versus Populares in Neronem Aliosque||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3205.1|urn:cts:latinLit:phi9500.phi008|Tabulae Triumphiatoriae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3206.1|urn:cts:latinLit:phi9500.phi004|A. Atilii Calatini elogium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3207.1|urn:cts:latinLit:phi9500.phi023|Populares Versus in Caligulam||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3208.1|urn:cts:latinLit:phi9500.phi015|in Carbonem versus popularis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3209.1|urn:cts:latinLit:phi9500.phi018|Epigrammata et populares versus in Augustum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3210.1|urn:cts:latinLit:phi9500.phi024|Artificia Metrica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.3211.1|urn:cts:latinLit:phi9500.phi005|Incerti Carmeni Priami||published|feed_aggregator|feed_aggregator
